<NUMBER OF ZONES> 132											
<NUMBER OF NODES> 28290											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 28064											
<END OF METADATA>											
											
											
~	Init Node	Term Node	capacity	length	free flow time	B	power	SpeedLimit	Toll	Type	;
	2700350	2700349	112000	0.434522897	3.88139E-06	1	4	0	0	1	;
	2700353	2700341	112000	5.858012329	0.00031027	1	4	0	0	1	;
	2700354	2700353	112000	0.160934402	2.97786E-06	1	4	0	0	1	;
	2700355	2700023	112000	18.7005771	0.01700343	1	4	0	0	1	;
	2700357	2700447	492800.0108	36.53211003	0.000149894	1	4	0	0	1	;
	2700360	2700276	112000	0.788578575	1.16034E-05	1	4	0	0	1	;
	2700363	2700192	156799.9973	8.111093699	7.24526E-05	1	4	0	0	1	;
	2700363	2700364	156799.9973	0.547176966	4.88768E-06	1	4	0	0	1	;
	2700364	2700633	134400.0054	1.512783356	0.000777188	1	4	0	0	1	;
	2700364	2700184	156799.9973	0.724204781	0.000960046	1	4	0	0	1	;
	2700366	2700367	156799.9973	14.2748811	8.70261E-05	1	4	0	0	1	;
	2700366	2700674	156799.9973	21.58130279	0.000131569	1	4	0	0	1	;
	2700367	2700192	156799.9973	0.450616322	2.74716E-06	1	4	0	0	1	;
	2700368	2700187	156799.9973	12.1344537	0.000108391	1	4	0	0	1	;
	2700369	2700660	224000	1.239194849	0.000999618	1	4	0	0	1	;
	2700369	2700370	112000	0.418429425	7.74243E-06	1	4	0	0	1	;
	2700369	2700371	112000	0.402336	5.9201E-06	1	4	0	0	1	;
	2700370	2700371	112000	0.354055678	5.20969E-06	1	4	0	0	1	;
	2700371	2700656	156799.9973	9.623877151	8.59656E-05	1	4	0	0	1	;
	2700372	2700206	134400.0054	7.242048	0.002551324	1	4	0	0	1	;
	2700373	2700278	134400.0054	8.658270904	0.002189745	1	4	0	0	1	;
	2700373	2700380	112000	1.593250575	0.001321623	1	4	0	0	1	;
	2700374	2700373	134400.0054	3.266968274	0.000541946	1	4	0	0	1	;
	2700375	2700551	112000	18.07293238	0.000110181	1	4	0	0	1	;
	2700376	2700694	112000	2.381829151	4.40723E-05	1	4	0	0	1	;
	2700376	2700081	112000	0.579363863	1.07203E-05	1	4	0	0	1	;
	2700378	2700118	112000	53.108352	0.000474392	1	4	0	0	1	;
	2700381	2700382	112000	2.333548877	4.31789E-05	1	4	0	0	1	;
	2700382	2700383	112000	1.448409562	2.68007E-05	1	4	0	0	1	;
	2700383	2700159	112000	1.094353932	2.02494E-05	1	4	0	0	1	;
	2700386	2700164	112000	6.710964603	0.000305899	1	4	0	0	1	;
	2700387	2700180	112000	1.110447356	2.05472E-05	1	4	0	0	1	;
	2700388	2700142	112000	56.21438641	0.011771146	1	4	0	0	1	;
	2700389	2700146	156799.9973	15.99687868	0.000180311	1	4	0	0	1	;
	2700391	2700387	112000	0.852952274	0.000141501	1	4	0	0	1	;
	2700392	2700186	156799.9973	0.498896644	0.000651605	1	4	0	0	1	;
	2700396	2700448	112000	22.94924581	0.003806664	1	4	0	0	1	;
	2700398	2700084	492800.0108	9.398569206	3.8563E-05	1	4	0	0	1	;
	2700399	2700095	537600.0213	37.91614378	0.000155573	1	4	0	0	1	;
	2700400	2700517	156799.9973	25.0735794	0.00246845	1	4	0	0	1	;
	2700401	2700468	112000	50.0184114	0.010473725	1	4	0	0	1	;
	2700402	2700103	112000	2.349642301	0.001582235	1	4	0	0	1	;
	2700402	2700403	112000	0.708111356	0.000910508	1	4	0	0	1	;
	2700403	2700399	537600.0213	17.78325151	7.2966E-05	1	4	0	0	1	;
	2700404	2700691	112000	6.276441753	0.000116136	1	4	0	0	1	;
	2700405	2700404	112000	10.09058685	0.000186712	1	4	0	0	1	;
	2700406	2700297	156799.9973	0.080467201	7.71781E-05	1	4	0	0	1	;
	2700407	2700406	156799.9973	0.177027839	9.09494E-05	1	4	0	0	1	;
	2700408	2700002	112000	1.287475219	2.38228E-05	1	4	0	0	1	;
	2700409	2700117	134400.0054	0.836858849	0.000138811	1	4	0	0	1	;
	2700410	2700098	112000	34.29511978	0.002611419	1	4	0	0	1	;
	2700410	2700409	134400.0054	1.174821151	1.72867E-05	1	4	0	0	1	;
	2700411	2700041	112000	26.00699879	0.009161156	1	4	0	0	1	;
	2700412	2700340	112000	9.479035945	0.000175396	1	4	0	0	1	;
	2700413	2700059	112000	4.795845151	4.2839E-05	1	4	0	0	1	;
	2700414	2700413	112000	22.90096438	0.000204564	1	4	0	0	1	;
	2700414	2700058	112000	1.786371863	0.000339579	1	4	0	0	1	;
	2700415	2700481	112000	3.878519178	5.70697E-05	1	4	0	0	1	;
	2700416	2700025	112000	27.8899314	0.000516062	1	4	0	0	1	;
	2700418	2700089	156799.9973	12.0057063	0.004229144	1	4	0	0	1	;
	2700420	2700175	537600.0213	33.47435397	0.000299011	1	4	0	0	1	;
	2700420	2700170	112000	0.579363863	0.000177953	1	4	0	0	1	;
	2700422	2700169	112000	46.97675222	0.024137155	1	4	0	0	1	;
	2700423	2700140	492800.0108	6.03504	0.0003196	1	4	0	0	1	;
	2700424	2700425	112000	8.111093699	0.000150084	1	4	0	0	1	;
	2700426	2700500	112000	20.40648241	0.003384812	1	4	0	0	1	;
	2700427	2700322	112000	0.080467201	4.04872E-05	1	4	0	0	1	;
	2700428	2700427	112000	0.434522897	0.000133464	1	4	0	0	1	;
	2700429	2700054	112000	1.593250575	1.42318E-05	1	4	0	0	1	;
	2700430	2700061	112000	19.97195879	0.000369552	1	4	0	0	1	;
	2700433	2700326	112000	17.73497162	0.000939197	1	4	0	0	1	;
	2700434	2700044	156799.9973	5.198181151	3.16905E-05	1	4	0	0	1	;
	2700435	2700436	112000	3.476183178	0.004359005	1	4	0	0	1	;
	2700435	2700703	112000	1.351848918	4.45841E-05	1	4	0	0	1	;
	2700436	2700325	112000	12.6816309	0.005412707	1	4	0	0	1	;
	2700437	2700051	156799.9973	0.836858849	5.10187E-06	1	4	0	0	1	;
	2700438	2700088	112000	17.07513929	0.000315951	1	4	0	0	1	;
	2700443	2700409	134400.0054	33.32951277	0.000490421	1	4	0	0	1	;
	2700445	2700123	156799.9973	2.076053699	1.85444E-05	1	4	0	0	1	;
	2700446	2700101	156799.9973	29.53146301	0.00012117	1	4	0	0	1	;
	2700447	2700125	492800.0108	3.653210849	1.49894E-05	1	4	0	0	1	;
	2700448	2700100	112000	37.78739638	0.010516071	1	4	0	0	1	;
	2700449	2700099	156799.9973	28.82335079	0.002194769	1	4	0	0	1	;
	2700450	2700065	112000	22.61128351	0.000137849	1	4	0	0	1	;
	2700451	2700487	112000	38.55988077	0.000567382	1	4	0	0	1	;
	2700454	2700490	134400.0054	10.42854915	9.31534E-05	1	4	0	0	1	;
	2700455	2700507	112000	9.543409644	8.52468E-05	1	4	0	0	1	;
	2700457	2700438	112000	5.133807452	9.49936E-05	1	4	0	0	1	;
	2700458	2700459	156799.9973	27.74509019	0.000169147	1	4	0	0	1	;
	2700459	2700506	156799.9973	32.8628046	0.000200347	1	4	0	0	1	;
	2700460	2700082	156799.9973	1.834652137	1.11849E-05	1	4	0	0	1	;
	2700463	2700014	156799.9973	1.593250575	0.001404188	1	4	0	0	1	;
	2700463	2700580	112000	2.446202849	0.006549837	1	4	0	0	1	;
	2700464	2700463	537600.0213	3.814145096	1.56497E-05	1	4	0	0	1	;
	2700465	2700016	156799.9973	19.95586499	0.000205528	1	4	0	0	1	;
	2700466	2700588	156799.9973	3.202594575	0.000463447	1	4	0	0	1	;
	2700467	2700375	112000	0.11265408	0.000101408	1	4	0	0	1	;
	2700468	2700550	112000	24.49421611	0.00045323	1	4	0	0	1	;
	2700469	2700547	112000	21.82270532	0.006073126	1	4	0	0	1	;
	2700476	2700068	112000	3.347435397	4.92552E-05	1	4	0	0	1	;
	2700477	2700065	112000	18.00855868	0.000264984	1	4	0	0	1	;
	2700478	2700511	156799.9973	37.22412537	0.015489258	1	4	0	0	1	;
	2700479	2700664	134400.0054	2.381829151	2.12758E-05	1	4	0	0	1	;
	2700481	2700062	112000	35.43775562	0.000521442	1	4	0	0	1	;
	2700483	2700666	112000	0.321868805	5.95571E-06	1	4	0	0	1	;
	2700484	2700042	492800.0108	0.901232644	8.05029E-06	1	4	0	0	1	;
	2700484	2700700	492800.0108	2.896819123	0.003694659	1	4	0	0	1	;
	2700485	2700030	112000	13.82426521	0.000255798	1	4	0	0	1	;
	2700486	2700697	492800.0108	3.830238904	5.63593E-05	1	4	0	0	1	;
	2700487	2700090	112000	18.47526838	0.000271851	1	4	0	0	1	;
	2700488	2700066	112000	14.59674959	0.006230316	1	4	0	0	1	;
	2700489	2700518	112000	28.77506937	0.002191092	1	4	0	0	1	;
	2700490	2700048	134400.0054	45.02944438	0.001364573	1	4	0	0	1	;
	2700491	2700492	134400.0054	19.9075851	8.16823E-05	1	4	0	0	1	;
	2700492	2700084	134400.0054	27.72899638	0.000113774	1	4	0	0	1	;
	2700493	2700128	112000	22.09629238	0.001007191	1	4	0	0	1	;
	2700494	2700682	156799.9973	2.912912548	0.000483163	1	4	0	0	1	;
	2700496	2700131	134400.0054	0.128747517	5.28261E-07	1	4	0	0	1	;
	2700497	2700283	112000	52.44852121	0.006414381	1	4	0	0	1	;
	2700498	2700525	112000	36.51601622	0.000675676	1	4	0	0	1	;
	2700499	2700155	112000	42.50277479	0.000379657	1	4	0	0	1	;
	2700500	2700509	112000	9.865278904	0.006144107	1	4	0	0	1	;
	2700501	2700321	156799.9973	26.0230926	0.000158649	1	4	0	0	1	;
	2700502	2700056	134400.0054	13.64723638	0.002857671	1	4	0	0	1	;
	2700503	2700584	112000	19.312128	0.000357343	1	4	0	0	1	;
	2700504	2700553	112000	36.87007079	0.002807419	1	4	0	0	1	;
	2700505	2700392	156799.9973	5.310835123	0.000281268	1	4	0	0	1	;
	2700506	2700460	156799.9973	20.29382729	0.003857859	1	4	0	0	1	;
	2700507	2700109	112000	5.793638247	0.000175418	1	4	0	0	1	;
	2700508	2700112	112000	12.69772395	0.004039598	1	4	0	0	1	;
	2700509	2700275	112000	8.980139397	0.002170103	1	4	0	0	1	;
	2700510	2700188	112000	3.266968274	6.04505E-05	1	4	0	0	1	;
	2700511	2700200	156799.9973	4.232574904	2.58037E-05	1	4	0	0	1	;
	2700512	2700181	134400.0054	43.5810354	0.000389289	1	4	0	0	1	;
	2700514	2700043	112000	16.65671101	0.005867417	1	4	0	0	1	;
	2700515	2700458	156799.9973	20.7283509	0.000126369	1	4	0	0	1	;
	2700516	2700400	156799.9973	21.5330229	8.83516E-05	1	4	0	0	1	;
	2700517	2700252	156799.9973	22.14457381	9.08608E-05	1	4	0	0	1	;
	2700518	2700451	112000	29.74067638	0.000467521	1	4	0	0	1	;
	2700519	2700445	156799.9973	29.62802279	0.005632179	1	4	0	0	1	;
	2700520	552	134400.0054	25.0092057	0.002461825	1	4	0	0	1	;
	2700521	2700227	112000	0.659831034	2.18473E-05	1	4	0	0	1	;
	2700521	9276	112000	0.225308161	4.169E-06	1	4	0	0	1	;
	2700522	2700661	156799.9973	32.76624482	0.010424108	1	4	0	0	1	;
	2700523	2700524	134400.0054	9.366382356	8.36655E-05	1	4	0	0	1	;
	2700524	2700624	134400.0054	2.349642301	3.45734E-05	1	4	0	0	1	;
	2700524	2700623	156799.9973	1.866838986	1.66756E-05	1	4	0	0	1	;
	2700525	2700149	112000	33.23295299	0.001759993	1	4	0	0	1	;
	2700526	2700647	112000	51.08057819	0.002329916	1	4	0	0	1	;
	2700527	2700122	156799.9973	0.997793288	8.91282E-06	1	4	0	0	1	;
	2700527	2700528	112000	0.965606438	1.78671E-05	1	4	0	0	1	;
	2700528	2700122	112000	0.354055678	7.41371E-05	1	4	0	0	1	;
	2700529	2700162	112000	17.71887781	0.007372702	1	4	0	0	1	;
	2700530	2700286	112000	5.761451397	0.002834928	1	4	0	0	1	;
	2700531	2700163	134400.0054	0.193121276	0.000118097	1	4	0	0	1	;
	2700531	2700532	112000	0.482803219	0.000195483	1	4	0	0	1	;
	2700532	2700388	112000	38.83346937	0.000437624	1	4	0	0	1	;
	2700533	2700499	112000	32.76624482	0.011543188	1	4	0	0	1	;
	2700534	9277	112000	0.209214712	3.87121E-06	1	4	0	0	1	;
	2700534	2700536	112000	1.207008	0.000147625	1	4	0	0	1	;
	2700535	2700534	112000	0.144840966	3.03288E-05	1	4	0	0	1	;
	2700536	2700497	112000	70.08692997	0.017725154	1	4	0	0	1	;
	2700537	2700209	112000	3.218688	0.000245107	1	4	0	0	1	;
	2700539	2700540	112000	5.729264548	5.11768E-05	1	4	0	0	1	;
	2700540	2700541	112000	1.931212877	1.72506E-05	1	4	0	0	1	;
	2700545	2700099	224000	2.848538849	4.19143E-05	1	4	0	0	1	;
	2700546	2700150	156799.9973	26.2805874	0.000107831	1	4	0	0	1	;
	2700547	2700548	112000	11.4746229	0.009518313	1	4	0	0	1	;
	2700548	2700057	112000	13.05177929	0.000241504	1	4	0	0	1	;
	2700549	2700060	112000	7.789225206	0.001882374	1	4	0	0	1	;
	2700550	2700090	112000	22.78831079	0.000749897	1	4	0	0	1	;
	2700551	113	112000	10.70213775	6.52451E-05	1	4	0	0	1	;
	2700552	2700153	112000	26.45761622	0.003828632	1	4	0	0	1	;
	2700553	2700153	112000	29.62802279	0.001569078	1	4	0	0	1	;
	2700554	2700401	112000	9.752624548	0.000180458	1	4	0	0	1	;
	2700556	102	134400.0054	61.52522038	0.000252443	1	4	0	0	1	;
	2700557	2700300	537600.0213	5.310835123	3.23772E-05	1	4	0	0	1	;
	2700558	2700569	537600.0213	6.727057644	2.76016E-05	1	4	0	0	1	;
	2700559	2700282	112000	1.013886712	1.87605E-05	1	4	0	0	1	;
	2700559	2700560	112000	2.285268411	4.22856E-05	1	4	0	0	1	;
	2700561	2700282	537600.0213	0.177027839	0.000266026	1	4	0	0	1	;
	2700561	2700562	112000	0.273588483	0.000348934	1	4	0	0	1	;
	2700562	2700261	112000	0.756391678	0.000158399	1	4	0	0	1	;
	2700563	2700260	112000	0.064373759	6.07235E-05	1	4	0	0	1	;
	2700563	2700277	112000	2.188707863	0.002982763	1	4	0	0	1	;
	2700564	2700563	112000	1.721998164	0.002299182	1	4	0	0	1	;
	2700565	2700260	156799.9973	0.225308161	0.000147405	1	4	0	0	1	;
	2700566	2700568	268800.0108	5.777544822	0.000106905	1	4	0	0	1	;
	2700568	2700273	537600.0213	2.220894712	6.72348E-05	1	4	0	0	1	;
	2700569	2700008	537600.0213	0.11265408	4.62228E-07	1	4	0	0	1	;
	2700569	2700317	156799.9973	0.885139219	0.001190113	1	4	0	0	1	;
	2700570	2700110	112000	7.113300603	0.000700237	1	4	0	0	1	;
	2700571	2700078	112000	0.659831034	6.49567E-05	1	4	0	0	1	;
	2700573	2700007	134400.0054	20.519136	0.000183288	1	4	0	0	1	;
	2700574	2700464	537600.0213	9.543409644	0.003466196	1	4	0	0	1	;
	2700575	2700574	156799.9973	7.982346301	3.27522E-05	1	4	0	0	1	;
	2700576	2700465	156799.9973	28.26007978	0.000856102	1	4	0	0	1	;
	2700578	2700355	112000	1.754185014	2.58116E-05	1	4	0	0	1	;
	2700583	2700034	112000	3.621024	5.32809E-05	1	4	0	0	1	;
	2700584	2700025	112000	0.24140161	4.46678E-06	1	4	0	0	1	;
	2700584	2700583	112000	0.370149127	6.84907E-06	1	4	0	0	1	;
	2700587	2700017	112000	4.409602575	8.15933E-05	1	4	0	0	1	;
	2700587	2700588	112000	0.160934402	2.36804E-06	1	4	0	0	1	;
	2700588	2700017	537600.0213	4.232574904	1.73666E-05	1	4	0	0	1	;
	2700589	2700328	537600.0213	5.230368	2.14606E-05	1	4	0	0	1	;
	2700590	2700587	112000	38.73690959	0.000569987	1	4	0	0	1	;
	2700591	2700593	112000	0.305775356	5.65793E-06	1	4	0	0	1	;
	2700592	2700554	112000	37.11147178	0.000686694	1	4	0	0	1	;
	2700593	2700066	112000	0.289681932	9.2155E-05	1	4	0	0	1	;
	2700594	2700592	112000	8.078906849	0.001691673	1	4	0	0	1	;
	2700594	2700066	112000	0.225308161	7.1681E-05	1	4	0	0	1	;
	2700595	2700021	134400.0054	0.547176966	4.88768E-06	1	4	0	0	1	;
	2700596	2700327	134400.0054	0.804672	7.18776E-06	1	4	0	0	1	;
	2700596	2700595	134400.0054	0.498896644	0.001417946	1	4	0	0	1	;
	2700597	2700598	537600.0213	1.915119452	7.85788E-06	1	4	0	0	1	;
	2700599	2700329	134400.0054	1.657624274	0.002383246	1	4	0	0	1	;
	2700600	2700425	156799.9973	1.367942438	0.00117841	1	4	0	0	1	;
	2700600	2700265	537600.0213	1.094353932	9.77535E-06	1	4	0	0	1	;
	2700601	2700605	537600.0213	0.305775356	6.40275E-05	1	4	0	0	1	;
	2700602	2700605	156799.9973	0.160934402	1.43755E-06	1	4	0	0	1	;
	2700602	2700311	537600.0213	1.319662068	5.41467E-06	1	4	0	0	1	;
	2700603	2700602	537600.0213	0.128747517	3.95445E-05	1	4	0	0	1	;
	2700604	2700301	537600.0213	0.177027839	7.26358E-07	1	4	0	0	1	;
	2700605	2700329	537600.0213	0.209214712	1.86882E-06	1	4	0	0	1	;
	2700606	2700603	224000	1.754185014	0.000901217	1	4	0	0	1	;
	2700607	2700598	224000	2.687604411	3.95462E-05	1	4	0	0	1	;
	2700608	2700597	112000	2.768071726	0.002565203	1	4	0	0	1	;
	2700609	2700324	134400.0054	2.735884877	0.003430679	1	4	0	0	1	;
	2700610	2700323	112000	2.124334164	0.001968641	1	4	0	0	1	;
	2700611	2700293	537600.0213	3.186501151	1.30744E-05	1	4	0	0	1	;
	2700611	2700612	224000	1.142634205	1.68131E-05	1	4	0	0	1	;
	2700612	2700607	224000	1.899025836	0.000604137	1	4	0	0	1	;
	2700613	2700320	156799.9973	0.321868805	1.96226E-06	1	4	0	0	1	;
	2700614	2700609	112000	1.432316137	2.65029E-05	1	4	0	0	1	;
	2700615	2700617	112000	1.544970205	2.85874E-05	1	4	0	0	1	;
	2700615	2700614	224000	0.901232644	0.000384658	1	4	0	0	1	;
	2700616	2700617	134400.0054	0.257495034	3.78886E-06	1	4	0	0	1	;
	2700616	2700619	112000	4.506163123	8.338E-05	1	4	0	0	1	;
	2700617	2700265	134400.0054	3.621024	0.000275775	1	4	0	0	1	;
	2700618	2700258	134400.0054	2.269174986	2.02695E-05	1	4	0	0	1	;
	2700620	2700439	112000	2.349642301	0.000653883	1	4	0	0	1	;
	2700621	2700224	112000	13.1483406	0.000193469	1	4	0	0	1	;
	2700622	2700467	112000	26.956512	0.002052828	1	4	0	0	1	;
	2700623	2700625	134400.0054	1.174821151	0.001651556	1	4	0	0	1	;
	2700625	2700626	448000	0.160934402	0.00054658	1	4	0	0	1	;
	2700626	2700194	448000	0.402336	0.001221904	1	4	0	0	1	;
	2700626	2700229	448000	0.305775356	4.49927E-06	1	4	0	0	1	;
	2700627	2700628	112000	1.255288274	0.003158544	1	4	0	0	1	;
	2700627	2700630	112000	0.24140161	4.46678E-06	1	4	0	0	1	;
	2700628	2700629	112000	1.223101425	2.26317E-05	1	4	0	0	1	;
	2700629	2700654	112000	42.27746762	0.000782283	1	4	0	0	1	;
	2700630	2700651	112000	0.354055678	6.55128E-06	1	4	0	0	1	;
	2700632	2700185	112000	2.414016	0.00100446	1	4	0	0	1	;
	2700632	2700635	112000	1.110447356	0.000570499	1	4	0	0	1	;
	2700633	2700523	134400.0054	2.977286438	2.65947E-05	1	4	0	0	1	;
	2700633	2700523	224000	3.073846986	5.6877E-05	1	4	0	0	1	;
	2700634	2700360	112000	1.802465288	2.83419E-05	1	4	0	0	1	;
	2700634	2700636	112000	7.097206794	0.000186604	1	4	0	0	1	;
	2700635	2700291	112000	0.997793288	1.46818E-05	1	4	0	0	1	;
	2700637	2700635	112000	0.514990068	7.57772E-06	1	4	0	0	1	;
	2700637	2700638	112000	0.514990068	0.001580515	1	4	0	0	1	;
	2700639	2700505	156799.9973	4.667097753	4.1689E-05	1	4	0	0	1	;
	2700639	2700640	112000	0.611550712	1.13159E-05	1	4	0	0	1	;
	2700641	2700639	156799.9973	4.538349973	4.0539E-05	1	4	0	0	1	;
	2700641	2700642	112000	1.319662068	2.44184E-05	1	4	0	0	1	;
	2700643	2700641	156799.9973	12.7460046	0.000674994	1	4	0	0	1	;
	2700644	2700152	224000	0.692017932	1.28048E-05	1	4	0	0	1	;
	2700645	2700151	112000	3.958986301	0.000572912	1	4	0	0	1	;
	2700645	2700646	112000	0.225308161	4.71781E-05	1	4	0	0	1	;
	2700647	2700348	112000	0.997793288	0.000165505	1	4	0	0	1	;
	2700647	2700648	112000	1.899025836	6.25701E-05	1	4	0	0	1	;
	2700649	2700627	112000	0.933419493	1.72716E-05	1	4	0	0	1	;
	2700649	2700628	112000	0.337962229	6.2535E-06	1	4	0	0	1	;
	2700651	2700631	112000	1.577157151	2.9183E-05	1	4	0	0	1	;
	2700651	2700652	112000	0.514990068	9.52914E-06	1	4	0	0	1	;
	2700653	2700195	112000	0.611550712	0.001845221	1	4	0	0	1	;
	2700654	2700195	112000	0.273588483	0.000784068	1	4	0	0	1	;
	2700655	2700450	112000	11.82867825	7.2113E-05	1	4	0	0	1	;
	2700656	2700368	156799.9973	56.11782356	0.000501274	1	4	0	0	1	;
	2700659	2700660	112000	1.174821151	1.72867E-05	1	4	0	0	1	;
	2700659	2700658	112000	7.306421699	0.003898568	1	4	0	0	1	;
	2700660	2700205	112000	0.450616322	0.000378722	1	4	0	0	1	;
	2700660	2700369	112000	1.207008	1.77603E-05	1	4	0	0	1	;
	2700661	2700478	156799.9973	45.5927154	0.000277954	1	4	0	0	1	;
	2700662	2700663	134400.0054	3.556650301	3.17699E-05	1	4	0	0	1	;
	2700663	2700454	134400.0054	7.081113753	0.003022425	1	4	0	0	1	;
	2700664	2700662	134400.0054	2.558857014	2.28571E-05	1	4	0	0	1	;
	2700665	2700699	112000	9.623877151	0.011745338	1	4	0	0	1	;
	2700666	2700667	112000	0.836858849	0.002225041	1	4	0	0	1	;
	2700667	2700342	492800.0108	0.370149127	3.30637E-06	1	4	0	0	1	;
	2700674	2700513	156799.9973	46.86409863	0.000285705	1	4	0	0	1	;
	2700675	2700002	156799.9973	10.13886751	0.001467254	1	4	0	0	1	;
	2700676	2700317	134400.0054	7.177674301	0.000132812	1	4	0	0	1	;
	2700676	2700675	134400.0054	0.595457288	0.000317705	1	4	0	0	1	;
	2700677	2700264	112000	0.595457288	8.76174E-06	1	4	0	0	1	;
	2700677	2700679	112000	0.402336	7.44464E-06	1	4	0	0	1	;
	2700678	2700677	112000	0.128747517	1.89443E-06	1	4	0	0	1	;
	2700679	2700263	156799.9973	0.209214712	0.0001303	1	4	0	0	1	;
	2700681	2700003	112000	7.370795397	0.003145977	1	4	0	0	1	;
	2700682	2700437	156799.9973	1.496689932	9.1245E-06	1	4	0	0	1	;
	2700683	2700437	112000	0.160934402	2.36804E-06	1	4	0	0	1	;
	2700683	2700682	224000	1.367942438	0.001178417	1	4	0	0	1	;
	2700686	2700097	537600.0213	12.6655371	5.19676E-05	1	4	0	0	1	;
	2700687	2700240	112000	2.687604411	0.000264611	1	4	0	0	1	;
	2700688	2700096	156799.9973	15.17611441	6.22687E-05	1	4	0	0	1	;
	2700689	2700688	156799.9973	28.14742619	0.000115491	1	4	0	0	1	;
	2700691	2700692	112000	0.160934402	7.34063E-06	1	4	0	0	1	;
	2700692	2700104	112000	1.577157151	0.000155281	1	4	0	0	1	;
	2700693	2700251	112000	0.997793288	1.84627E-05	1	4	0	0	1	;
	2700693	2700114	112000	2.01168	3.72232E-05	1	4	0	0	1	;
	2700695	2700694	224000	1.641530849	3.03741E-05	1	4	0	0	1	;
	2700697	2700377	492800.0108	0.901232644	1.3261E-05	1	4	0	0	1	;
	2700699	2700514	112000	19.5213429	0.003711009	1	4	0	0	1	;
	2700700	2700667	134400.0054	2.301361836	0.00083587	1	4	0	0	1	;
	2700701	2700435	112000	0.177027839	0.000227625	1	4	0	0	1	;
	2700702	2700435	112000	0.354055678	0.000112634	1	4	0	0	1	;
	2700704	116	156799.9973	1.078260507	0.000379827	1	4	0	0	1	;
	2800001	2800138	537600.0213	9.302008658	3.81668E-05	1	4	0	0	1	;
	2800002	2800111	156799.9973	12.45632219	0.000128214	1	4	0	0	1	;
	2800003	2800004	112000	17.54184899	0.000324586	1	4	0	0	1	;
	2800003	2800131	134400.0054	54.97519079	0.001664956	1	4	0	0	1	;
	2800003	2800231	134400.0054	6.887992658	0.000101352	1	4	0	0	1	;
	2800004	2800056	112000	35.6791566	0.0035129	1	4	0	0	1	;
	2800005	2800006	134400.0054	2.140427589	8.78233E-06	1	4	0	0	1	;
	2800006	2800144	134400.0054	0.595457288	2.44321E-06	1	4	0	0	1	;
	2800007	2800090	112000	2.285268411	0.001197187	1	4	0	0	1	;
	2800008	2800149	112000	0.772485103	1.13666E-05	1	4	0	0	1	;
	2800009	2800010	112000	4.956779397	0.000822206	1	4	0	0	1	;
	2800009	2800147	112000	26.77948318	0.003275196	1	4	0	0	1	;
	2800010	2800184	112000	0.531083541	9.82692E-06	1	4	0	0	1	;
	2800011	2800234	112000	13.51848899	0.00025014	1	4	0	0	1	;
	2800011	2800096	112000	5.584423726	0.001554121	1	4	0	0	1	;
	2800013	2800075	112000	15.8198514	0.000292723	1	4	0	0	1	;
	2800014	2800042	134400.0054	5.713171123	8.40654E-05	1	4	0	0	1	;
	2800016	2800204	156799.9973	23.77001162	9.75301E-05	1	4	0	0	1	;
	2800016	2800172	112000	0.209214712	8.70524E-05	1	4	0	0	1	;
	2800016	2800174	156799.9973	0.193121276	7.92391E-07	1	4	0	0	1	;
	2800017	2800157	492800.0108	0.869045795	0.001089743	1	4	0	0	1	;
	2800017	2800159	492800.0108	0.852952274	3.49973E-06	1	4	0	0	1	;
	2800020	2800134	492800.0108	5.745357973	0.003640649	1	4	0	0	1	;
	2800021	2800229	112000	25.52419529	0.000375571	1	4	0	0	1	;
	2800023	2800024	112000	14.53237589	0.006350284	1	4	0	0	1	;
	2800025	2800137	112000	26.34496263	0.000881908	1	4	0	0	1	;
	2800027	2800126	112000	23.70563638	0.00014452	1	4	0	0	1	;
	2800028	419	112000	1.721998164	1.04981E-05	1	4	0	0	1	;
	2800030	2800028	156799.9973	1.721998164	0.001580933	1	4	0	0	1	;
	2800030	2800125	156799.9973	29.4992754	0.006177622	1	4	0	0	1	;
	2800030	2800261	112000	1.544970205	2.85874E-05	1	4	0	0	1	;
	2800031	2800102	112000	30.09473403	0.005721418	1	4	0	0	1	;
	2800031	2800108	112000	46.68706981	0.004595901	1	4	0	0	1	;
	2800031	2800150	112000	46.18817403	0.000281584	1	4	0	0	1	;
	2800032	2800034	134400.0054	16.51186981	6.77494E-05	1	4	0	0	1	;
	2800032	2800153	112000	1.931212877	0.001180973	1	4	0	0	1	;
	2800033	462	156799.9973	28.79116318	0.000118132	1	4	0	0	1	;
	2800033	2800152	492800.0108	1.094353932	4.49022E-06	1	4	0	0	1	;
	2800033	2800155	112000	19.714464	0.0001761	1	4	0	0	1	;
	2800035	2800248	134400.0054	26.52198838	0.008146479	1	4	0	0	1	;
	2800036	2800073	112000	8.964046356	0.002753374	1	4	0	0	1	;
	2800037	2800177	156799.9973	5.294741699	0.000403191	1	4	0	0	1	;
	2800038	2800129	112000	46.75144197	0.000865067	1	4	0	0	1	;
	2800038	2800238	112000	29.19349918	0.000177977	1	4	0	0	1	;
	2800039	2800143	156799.9973	0.579363863	2.37717E-06	1	4	0	0	1	;
	2800039	2800215	156799.9973	0.514990068	0.000274772	1	4	0	0	1	;
	2800041	2800252	134400.0054	0.128747517	1.89443E-06	1	4	0	0	1	;
	2800042	2800076	112000	29.53146301	0.014531443	1	4	0	0	1	;
