<NUMBER OF ZONES> 132											
<NUMBER OF NODES> 28290											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 56130
<END OF METADATA>											
											
											
~	Init Node	Term Node	capacity	length	free flow time	B	power	SpeedLimit	Toll	Type	;
	100285	100353	89600.0	27.92211901	5.30818174	1	4	0	0	1	;
	100520	100354	89600.0	0.450616322	0.006630744	1	4	0	0	1	;
	100354	100355	89600.0	15.4979829	9.652543572	1	4	0	0	1	;
	100357	100356	89600.0	8.304214794	7.765562102	1	4	0	0	1	;
	100043	100357	89600.0	0.289681932	0.806642941	1	4	0	0	1	;
	100359	100358	125439.9978	17.28435419	0.070921501	1	4	0	0	1	;
	100333	100359	125439.9978	17.0912331	13.98558224	1	4	0	0	1	;
	100029	100360	89600.0	9.816998247	0.087693781	1	4	0	0	1	;
	100585	100360	89600.0	5.552236877	0.294205043	1	4	0	0	1	;
	100109	100361	125439.9978	33.53872921	0.204474502	1	4	0	0	1	;
	100363	100362	125439.9978	5.359115397	0.032672748	1	4	0	0	1	;
	100439	100363	125439.9978	27.358848	17.9000687	1	4	0	0	1	;
	100336	100364	89600.0	4.811938575	12.60640907	1	4	0	0	1	;
	100055	100365	89600.0	26.16793381	23.06405184	1	4	0	0	1	;
	100017	100367	537600.0213	0.321868805	0.067398983	1	4	0	0	1	;
	100240	100367	537600.0213	0.193121276	0.001177396	1	4	0	0	1	;
	100367	100368	537600.0213	0.273588483	0.001667978	1	4	0	0	1	;
	100282	100368	537600.0213	0.675924459	0.004120887	1	4	0	0	1	;
	100311	100370	448000.0	1.786371863	0.953135535	1	4	0	0	1	;
	100372	100371	492800.0108	4.055546849	0.016640799	1	4	0	0	1	;
	100018	100372	492800.0108	1.078260507	0.00442434	1	4	0	0	1	;
	100369	100373	537600.0213	0.981699863	0.00402813	1	4	0	0	1	;
	100375	100374	89600.0	0.209214712	0.528694183	1	4	0	0	1	;
	100152	100374	125439.9978	0.257495034	0.002300165	1	4	0	0	1	;
	100376	100375	89600.0	0.402336	0.329220412	1	4	0	0	1	;
	100152	100375	537600.0213	0.193121276	0.001177396	1	4	0	0	1	;
	100550	100376	89600.0	0.692017932	0.012805226	1	4	0	0	1	;
	100551	100376	89600.0	0.209214712	0.00307856	1	4	0	0	1	;
	100111	100378	125439.9978	36.53211003	0.222724151	1	4	0	0	1	;
	100594	100379	107520.0043	21.9353589	0.133732604	1	4	0	0	1	;
	100202	100380	89600.0	27.66462422	18.88274775	1	4	0	0	1	;
	100205	100381	89600.0	35.30900822	0.315410102	1	4	0	0	1	;
	100420	100384	89600.0	1.239194849	0.022930287	1	4	0	0	1	;
	100099	100384	125439.9978	11.44243605	0.069760735	1	4	0	0	1	;
	100259	100389	125439.9978	2.092147123	0.255872976	1	4	0	0	1	;
	100390	100389	89600.0	2.220894712	0.032680096	1	4	0	0	1	;
	100391	100390	89600.0	1.255288274	1.823948532	1	4	0	0	1	;
	100529	100391	89600.0	0.354055678	0.00520987	1	4	0	0	1	;
	100252	100392	125439.9978	0.756391678	0.006756734	1	4	0	0	1	;
	100182	100394	448000.0	0.048280319	0.067065778	1	4	0	0	1	;
	100398	100396	89600.0	1.271381795	0.54265344	1	4	0	0	1	;
	100389	100397	89600.0	1.979493151	2.697703488	1	4	0	0	1	;
	100399	100398	89600.0	0.305775356	0.004499433	1	4	0	0	1	;
	100407	100399	89600.0	0.305775356	0.483969499	1	4	0	0	1	;
	100394	100399	89600.0	0.901232644	0.013261488	1	4	0	0	1	;
	100397	100400	89600.0	1.979493151	0.328345552	1	4	0	0	1	;
	100401	100400	89600.0	0.160934402	0.002977959	1	4	0	0	1	;
	100250	100401	89600.0	1.689811123	0.166343643	1	4	0	0	1	;
	100402	100401	89600.0	0.193121276	0.003573551	1	4	0	0	1	;
	100183	100402	89600.0	1.400129288	0.232244412	1	4	0	0	1	;
	100396	100402	89600.0	0.096560638	0.001786776	1	4	0	0	1	;
	100400	100403	89600.0	2.365735726	0.043776005	1	4	0	0	1	;
	100182	100404	89600.0	2.542763589	0.047051761	1	4	0	0	1	;
	100403	100404	89600.0	1.190914575	0.987906381	1	4	0	0	1	;
	100181	100405	89600.0	1.641530849	0.024154853	1	4	0	0	1	;
	100406	100405	89600.0	0.064373759	0.001191184	1	4	0	0	1	;
	100403	100406	89600.0	1.062167082	0.019654533	1	4	0	0	1	;
	100398	100407	89600.0	0.354055678	0.006551511	1	4	0	0	1	;
	100412	100407	89600.0	2.124334164	1.346155418	1	4	0	0	1	;
	100096	100408	89600.0	9.688250849	0.142560998	1	4	0	0	1	;
	100409	100408	89600.0	12.03789315	5.923857608	1	4	0	0	1	;
	100182	100410	89600.0	2.735884877	0.050625312	1	4	0	0	1	;
	100414	100410	89600.0	0.064373759	0.001191184	1	4	0	0	1	;
	100408	100411	89600.0	0.579363863	0.008525243	1	4	0	0	1	;
	100394	100411	89600.0	0.257495034	0.062226703	1	4	0	0	1	;
	100413	100412	89600.0	0.257495034	0.24496103	1	4	0	0	1	;
	100405	100413	89600.0	0.128747517	0.002382368	1	4	0	0	1	;
	100414	100413	89600.0	0.177027839	0.247398312	1	4	0	0	1	;
	100404	100415	89600.0	0.820765425	1.289719594	1	4	0	0	1	;
	100371	100419	492800.0108	3.733677973	0.015320101	1	4	0	0	1	;
	100122	100420	89600.0	1.931212877	0.035735515	1	4	0	0	1	;
	100385	100420	89600.0	0.257495034	0.004764735	1	4	0	0	1	;
	100221	100421	89600.0	8.593897206	0.159023039	1	4	0	0	1	;
	100262	100422	107520.0043	1.561063726	0.22590711	1	4	0	0	1	;
	100424	100422	107520.0043	0.466709747	0.006867556	1	4	0	0	1	;
	100428	100423	89600.0	0.611550712	0.008998867	1	4	0	0	1	;
	100287	100424	89600.0	0.160934402	0.002977959	1	4	0	0	1	;
	100425	100424	89600.0	0.24140161	0.365979703	1	4	0	0	1	;
	100457	100425	224000.0	1.255288274	0.018471358	1	4	0	0	1	;
	100426	100425	268800.0108	3.476183178	0.576606837	1	4	0	0	1	;
	100261	100426	125439.9978	3.395715671	0.013933367	1	4	0	0	1	;
	100195	100427	89600.0	7.016740055	0.129839036	1	4	0	0	1	;
	100197	100428	89600.0	20.55132362	3.409035356	1	4	0	0	1	;
	100430	100429	125439.9978	2.961193014	0.018053411	1	4	0	0	1	;
	100310	100429	89600.0	0.24140161	0.003552185	1	4	0	0	1	;
	100090	100430	125439.9978	7.322515507	0.044642947	1	4	0	0	1	;
	100015	100431	537600.0213	5.423489096	8.731222541	1	4	0	0	1	;
	100434	100431	107520.0043	2.993379863	0.433270939	1	4	0	0	1	;
	100274	100432	107520.0043	2.01168	0.017970037	1	4	0	0	1	;
	100431	100432	107520.0043	4.103827123	1.142090665	1	4	0	0	1	;
	100187	100433	89600.0	29.08084559	12.10211724	1	4	0	0	1	;
	100578	100434	492800.0108	1.207008	0.010782022	1	4	0	0	1	;
	100309	100435	537600.0213	0.289681932	0.001188629	1	4	0	0	1	;
	100429	100435	125439.9978	0.321868805	0.001962327	1	4	0	0	1	;
	100002	100436	107520.0043	14.1461337	7.267714443	1	4	0	0	1	;
	100438	100437	125439.9978	4.940685973	0.02027272	1	4	0	0	1	;
	100449	100437	268800.0108	5.922386027	0.087146924	1	4	0	0	1	;
	100005	100438	125439.9978	0.434522897	0.001782943	1	4	0	0	1	;
	100437	100439	125439.9978	0.804672	0.011840615	1	4	0	0	1	;
	100236	100439	125439.9978	0.514990068	0.003139724	1	4	0	0	1	;
	100209	100440	125439.9978	3.572743726	0.014659752	1	4	0	0	1	;
	100441	100440	537600.0213	1.931212877	0.007924191	1	4	0	0	1	;
	100442	100441	492800.0108	1.158727726	0.004754514	1	4	0	0	1	;
	100443	100442	107520.0043	2.703697836	0.330692732	1	4	0	0	1	;
	100444	100443	537600.0213	0.933419493	0.003830025	1	4	0	0	1	;
	100001	100443	492800.0108	0.917326068	0.00376399	1	4	0	0	1	;
	100446	100445	89600.0	1.915119452	1.003297898	1	4	0	0	1	;
	100447	100445	89600.0	1.915119452	0.035437719	1	4	0	0	1	;
	100442	100446	492800.0108	0.321868805	0.077785949	1	4	0	0	1	;
	100006	100448	89600.0	8.980139397	0.166170135	1	4	0	0	1	;
	100192	100449	107520.0043	28.24398597	0.115891277	1	4	0	0	1	;
	100005	100449	107520.0043	0.482803219	0.410923422	1	4	0	0	1	;
	100451	100450	89600.0	4.184294247	1.331220788	1	4	0	0	1	;
	100452	100450	107520.0043	3.218688	2.004675852	1	4	0	0	1	;
	100113	100452	107520.0043	0.611550712	0.25446828	1	4	0	0	1	;
	100460	100453	89600.0	1.223101425	0.022632492	1	4	0	0	1	;
	100003	100453	125439.9978	1.577157151	0.155254077	1	4	0	0	1	;
	100114	100454	107520.0043	7.966252493	2.893438977	1	4	0	0	1	;
	100357	100456	89600.0	0.434522897	0.109891478	1	4	0	0	1	;
	100043	100456	89600.0	0.354055678	0.951326157	1	4	0	0	1	;
	100045	100457	537600.0213	0.402336	0.001650873	1	4	0	0	1	;
	100459	100458	89600.0	5.326928548	0.078384867	1	4	0	0	1	;
	100195	100459	89600.0	0.273588483	0.395460509	1	4	0	0	1	;
	100421	100461	89600.0	1.190914575	0.611850183	1	4	0	0	1	;
	100055	100462	89600.0	8.867485808	1.686141815	1	4	0	0	1	;
	100581	100462	89600.0	3.637117425	0.067301883	1	4	0	0	1	;
	100035	100463	125439.9978	4.699284603	0.019282197	1	4	0	0	1	;
	100360	100464	89600.0	26.39324099	4.378337006	1	4	0	0	1	;
	100472	100464	89600.0	0.611550712	0.746292628	1	4	0	0	1	;
	100472	100465	125439.9978	15.288768	4.863857483	1	4	0	0	1	;
	100160	100466	89600.0	4.232574904	0.078320337	1	4	0	0	1	;
	100467	100466	89600.0	0.321868805	0.200470653	1	4	0	0	1	;
	100080	100467	107520.0043	0.24140161	0.003552185	1	4	0	0	1	;
	100469	100468	89600.0	33.74794257	0.624478075	1	4	0	0	1	;
	100470	100469	89600.0	0.579363863	0.010720654	1	4	0	0	1	;
	100275	100470	89600.0	0.144840966	0.002680164	1	4	0	0	1	;
	100012	100471	125439.9978	0.273588483	0.22069918	1	4	0	0	1	;
	100473	100472	89600.0	0.514990068	0.158192001	1	4	0	0	1	;
	100028	100472	125439.9978	0.402336	0.001650873	1	4	0	0	1	;
	100106	100473	89600.0	44.98116603	0.401810045	1	4	0	0	1	;
	100477	100475	89600.0	12.32757479	0.181398211	1	4	0	0	1	;
	100476	100475	89600.0	0.514990068	0.64013739	1	4	0	0	1	;
	100478	100477	89600.0	5.890199178	5.458586888	1	4	0	0	1	;
	100302	100478	89600.0	7.934065644	0.420192614	1	4	0	0	1	;
	100009	100479	107520.0043	4.828032	1.010984729	1	4	0	0	1	;
	100203	100480	125439.9978	15.91641271	0.163770902	1	4	0	0	1	;
	100049	100481	537600.0213	0.772485103	0.003169676	1	4	0	0	1	;
	100483	100482	89600.0	25.749504	0.378899665	1	4	0	0	1	;
	42	100482	89600.0	3.492276603	0.427111075	1	4	0	0	1	;
	100380	100483	89600.0	26.08746477	0.383872701	1	4	0	0	1	;
	100050	100484	492800.0108	1.142634205	0.165354679	1	4	0	0	1	;
	100123	100485	89600.0	0.579363863	0.008525243	1	4	0	0	1	;
	100294	100485	89600.0	0.804672	3.884431064	1	4	0	0	1	;
	100485	100487	89600.0	1.705904548	0.051648715	1	4	0	0	1	;
	100051	100488	537600.0213	2.494483123	0.025696601	1	4	0	0	1	;
	100265	100489	537600.0213	0.579363863	0.750900493	1	4	0	0	1	;
	100484	100490	492800.0108	2.430109425	0.009971273	1	4	0	0	1	;
	100491	100490	89600.0	0.160934402	0.002977959	1	4	0	0	1	;
	100494	100492	89600.0	0.659831034	0.021769017	1	4	0	0	1	;
	100494	100493	107520.0043	0.354055678	0.003990046	1	4	0	0	1	;
	100488	100493	125439.9978	1.754185014	0.018059975	1	4	0	0	1	;
	100488	100494	107520.0043	1.432316137	0.016148353	1	4	0	0	1	;
	100496	100495	89600.0	27.05307178	0.164933601	1	4	0	0	1	;
	426	100496	89600.0	7.596103342	9.921551292	1	4	0	0	1	;
	100054	100498	89600.0	1.818558712	0.380820843	1	4	0	0	1	;
	100498	100499	89600.0	3.073846986	1.914436828	1	4	0	0	1	;
	100495	100499	89600.0	0.418429425	0.006157119	1	4	0	0	1	;
	100501	100500	89600.0	3.556650301	0.065812905	1	4	0	0	1	;
	100347	100502	125439.9978	24.6712434	0.10123153	1	4	0	0	1	;
	100502	100503	125439.9978	11.31368866	0.046422549	1	4	0	0	1	;
	100084	100506	89600.0	30.72237721	0.568492463	1	4	0	0	1	;
	100244	100507	125439.9978	7.386889206	6.044690654	1	4	0	0	1	;
	100344	100508	125439.9978	20.14898762	12.76863474	1	4	0	0	1	;
	100204	100509	89600.0	1.738091589	0.015526113	1	4	0	0	1	;
	100511	100510	89600.0	30.28785359	12.60293215	1	4	0	0	1	;
	100300	100512	89600.0	6.775338301	0.099697975	1	4	0	0	1	;
	100511	100512	89600.0	0.949512918	2.845846981	1	4	0	0	1	;
	100129	100513	89600.0	8.529523507	0.125510518	1	4	0	0	1	;
	100103	100515	89600.0	38.01270663	0.339561837	1	4	0	0	1	;
	100580	100516	107520.0043	19.60181041	15.81276072	1	4	0	0	1	;
	100173	100517	107520.0043	6.662683945	0.201748541	1	4	0	0	1	;
	100458	100518	89600.0	10.57339036	4.399701271	1	4	0	0	1	;
	100467	100519	107520.0043	24.57468362	16.07886425	1	4	0	0	1	;
	100331	100520	89600.0	12.1344537	0.178556466	1	4	0	0	1	;
	100216	100521	89600.0	10.863072	4.397109666	1	4	0	0	1	;
	100185	100522	107520.0043	37.67474279	0.154587743	1	4	0	0	1	;
	100186	100523	125439.9978	17.300448	0.070987537	1	4	0	0	1	;
	100523	100524	125439.9978	30.33613501	0.124475824	1	4	0	0	1	;
	100312	100525	125439.9978	8.996233206	0.054847048	1	4	0	0	1	;
	100527	100525	89600.0	2.864632274	2.702357926	1	4	0	0	1	;
	100122	100526	89600.0	0.225308161	0.357860249	1	4	0	0	1	;
	100526	100527	89600.0	3.637117425	0.067301883	1	4	0	0	1	;
	100378	100528	125439.9978	28.6946034	0.174941474	1	4	0	0	1	;
	100392	100529	537600.0213	2.269174986	0.023344084	1	4	0	0	1	;
	100392	100529	224000.0	2.397922575	0.037755129	1	4	0	0	1	;
	100396	100530	224000.0	1.223101425	0.120408083	1	4	0	0	1	;
	100024	100531	89600.0	1.029980137	1.256882099	1	4	0	0	1	;
	100532	100531	89600.0	0.675924459	0.022285661	1	4	0	0	1	;
	100193	100533	89600.0	25.08967321	0.464263882	1	4	0	0	1	;
	100537	100534	89600.0	0.466709747	0.008636082	1	4	0	0	1	;
	100248	100535	89600.0	0.611550712	0.267228619	1	4	0	0	1	;
	100290	100536	89600.0	0.740298253	0.013698614	1	4	0	0	1	;
	100245	100536	89600.0	0.337962229	0.006253715	1	4	0	0	1	;
	100535	100537	89600.0	0.080467201	0.00148898	1	4	0	0	1	;
	100538	100537	89600.0	0.273588483	0.084035767	1	4	0	0	1	;
	100539	100538	224000.0	1.223101425	1.014675089	1	4	0	0	1	;
	100246	100540	89600.0	2.108240548	3.047385601	1	4	0	0	1	;
	100538	100540	89600.0	1.271381795	0.40447264	1	4	0	0	1	;
	100225	100541	89600.0	1.400129288	0.202617712	1	4	0	0	1	;
	100089	100542	89600.0	1.271381795	0.02352588	1	4	0	0	1	;
	100541	100542	89600.0	0.273588483	0.005062531	1	4	0	0	1	;
	100249	100543	89600.0	0.514990068	0.00952947	1	4	0	0	1	;
	100137	100544	125439.9978	6.936272548	6.486392079	1	4	0	0	1	;
	100387	100544	125439.9978	1.496689932	3.766074332	1	4	0	0	1	;
	100212	100545	89600.0	1.223101425	0.022632492	1	4	0	0	1	;
	100546	100545	89600.0	2.349642301	0.043478209	1	4	0	0	1	;
	100370	100547	89600.0	1.319662068	0.024419267	1	4	0	0	1	;
	100548	100547	89600.0	0.209214712	0.003871347	1	4	0	0	1	;
	100019	100548	89600.0	2.317455452	0.070164299	1	4	0	0	1	;
	100549	100548	89600.0	0.225308161	0.004169143	1	4	0	0	1	;
	100557	100550	89600.0	0.659831034	0.012209634	1	4	0	0	1	;
	100552	100550	89600.0	0.740298253	0.013698614	1	4	0	0	1	;
	100151	100551	89600.0	1.351848918	0.019892232	1	4	0	0	1	;
	100550	100551	89600.0	0.531083541	0.009827267	1	4	0	0	1	;
	100279	100552	89600.0	0.032186879	0.000473625	1	4	0	0	1	;
	100280	100553	89600.0	0.177027839	0.108259241	1	4	0	0	1	;
	100553	100554	89600.0	0.804672	0.014889797	1	4	0	0	1	;
	100555	100554	89600.0	0.080467201	0.00148898	1	4	0	0	1	;
	100552	100555	89600.0	0.804672	1.0966238	1	4	0	0	1	;
	100091	100556	89600.0	0.354055678	0.151126238	1	4	0	0	1	;
	100279	100557	89600.0	0.11265408	0.002084572	1	4	0	0	1	;
	100556	100557	89600.0	0.193121276	0.003573551	1	4	0	0	1	;
	100559	100558	89600.0	1.834652137	1.617482582	1	4	0	0	1	;
	100269	100560	89600.0	0.080467201	0.00148898	1	4	0	0	1	;
	100561	100560	224000.0	1.866838986	0.027470225	1	4	0	0	1	;
	100562	100561	224000.0	0.354055678	0.506293373	1	4	0	0	1	;
	100564	100561	89600.0	0.289681932	0.437268513	1	4	0	0	1	;
	100094	100562	224000.0	5.101620603	1.623112493	1	4	0	0	1	;
	100218	100563	89600.0	8.175467397	0.151280338	1	4	0	0	1	;
	100564	100563	89600.0	0.257495034	0.004764735	1	4	0	0	1	;
	100035	100565	89600.0	3.476183178	2.308223958	1	4	0	0	1	;
	100356	100566	89600.0	3.669304274	0.032777348	1	4	0	0	1	;
	100190	100567	537600.0213	2.253081562	0.009244888	1	4	0	0	1	;
	100271	100568	537600.0213	2.751978301	1.413855748	1	4	0	0	1	;
	100556	100568	89600.0	0.370149127	0.494234179	1	4	0	0	1	;
	100289	100569	89600.0	1.834652137	0.026996601	1	4	0	0	1	;
	100570	100569	89600.0	0.337962229	0.085475422	1	4	0	0	1	;
	100222	100570	89600.0	0.273588483	0.005062531	1	4	0	0	1	;
	100353	100575	89600.0	40.86124318	14.39450061	1	4	0	0	1	;
	100064	100576	224000.0	1.577157151	0.029184003	1	4	0	0	1	;
	100274	100577	107520.0043	2.333548877	0.014226873	1	4	0	0	1	;
	100432	100578	107520.0043	0.547176966	0.00488785	1	4	0	0	1	;
	100517	100580	107520.0043	29.45099397	18.3434094	1	4	0	0	1	;
	100583	100582	89600.0	0.144840966	0.367567238	1	4	0	0	1	;
	29	100583	89600.0	1.046073562	2.820429184	1	4	0	0	1	;
	100584	100583	89600.0	5.343021973	1.940976824	1	4	0	0	1	;
	100026	100586	125439.9978	31.22127299	7.89725639	1	4	0	0	1	;
	30	100587	125439.9978	3.733677973	4.839142597	1	4	0	0	1	;
	100168	100588	125439.9978	23.8021977	0.097665644	1	4	0	0	1	;
	100075	100589	107520.0043	3.685397699	0.015121996	1	4	0	0	1	;
	100074	100590	107520.0043	0.402336	0.005920307	1	4	0	0	1	;
	100589	100590	89600.0	0.64373761	0.011911838	1	4	0	0	1	;
	100288	100591	107520.0043	43.11432723	10.41977865	1	4	0	0	1	;
	100074	100591	107520.0043	0.482803219	0.007104369	1	4	0	0	1	;
	100127	100592	89600.0	2.961193014	0.620086783	1	4	0	0	1	;
	100593	100592	89600.0	1.705904548	2.552013516	1	4	0	0	1	;
	100479	100594	107520.0043	39.41283419	16.39988366	1	4	0	0	1	;
	100034	100595	89600.0	2.655417562	2.504911469	1	4	0	0	1	;
	100034	100596	224000.0	4.232574904	2.082686141	1	4	0	0	1	;
	100489	100597	537600.0213	2.719791452	3.656969585	1	4	0	0	1	;
	100307	100598	537600.0213	0.949512918	0.00389606	1	4	0	0	1	;
	200022	200002	89600.0	26.60245743	13.09024136	1	4	0	0	1	;
	200002	200003	89600.0	5.745357973	4.949614502	1	4	0	0	1	;
	200004	200003	89600.0	6.646590904	0.059373005	1	4	0	0	1	;
	200005	200004	89600.0	30.89940603	0.276019784	1	4	0	0	1	;
	200006	200007	89600.0	6.759244493	0.125074291	1	4	0	0	1	;
	200005	200007	89600.0	18.99025951	23.39143985	1	4	0	0	1	;
	200034	200008	89600.0	113.9737416	1.018110429	1	4	0	0	1	;
	200035	200009	89600.0	67.52807277	0.603218199	1	4	0	0	1	;
	200010	200011	89600.0	12.77819145	0.236449982	1	4	0	0	1	;
	200032	200011	89600.0	14.4197223	0.128809228	1	4	0	0	1	;
	200013	200012	89600.0	10.460736	0.153927989	1	4	0	0	1	;
	200036	200012	89600.0	16.7693646	0.189305945	1	4	0	0	1	;
	200014	200013	89600.0	5.455676329	0.080279369	1	4	0	0	1	;
	200014	200015	89600.0	3.588837151	0.052809141	1	4	0	0	1	;
	8021	200015	224000.0	141.7349256	2.240599189	1	4	0	0	1	;
	200037	200016	89600.0	35.08369797	0.31339744	1	4	0	0	1	;
	200016	200017	89600.0	44.27305381	0.395484584	1	4	0	0	1	;
	9021	200018	89600.0	9.913558794	0.183442297	1	4	0	0	1	;
	200018	200019	89600.0	21.9192651	0.405598073	1	4	0	0	1	;
	200026	200020	125439.9978	3.315248548	0.029614621	1	4	0	0	1	;
	200031	200021	89600.0	16.1578137	0.144335339	1	4	0	0	1	;
	200030	200021	89600.0	14.7576846	1.124484813	1	4	0	0	1	;
	200023	200022	89600.0	6.727057644	0.060091802	1	4	0	0	1	;
	200020	200024	125439.9978	5.922386027	28.44105655	1	4	0	0	1	;
	200025	200024	89600.0	3.749771397	0.62202993	1	4	0	0	1	;
	200027	200026	125439.9978	5.407395671	0.048303459	1	4	0	0	1	;
	200011	200027	89600.0	50.87136482	12.29522645	1	4	0	0	1	;
	200021	200028	89600.0	3.862425753	0.056834952	1	4	0	0	1	;
	200023	200029	89600.0	87.45175321	4.635230009	1	4	0	0	1	;
	200028	200029	89600.0	6.212067671	0.091409542	1	4	0	0	1	;
	200001	200031	89600.0	19.76274389	0.176537643	1	4	0	0	1	;
	200009	200032	89600.0	42.43840263	10.25695297	1	4	0	0	1	;
	200007	200033	89600.0	17.39700932	22.188995	1	4	0	0	1	;
	200033	200034	89600.0	46.44566882	31.27806925	1	4	0	0	1	;
	200008	200035	89600.0	35.08369797	0.31339744	1	4	0	0	1	;
	200024	200036	89600.0	56.45579047	0.504311153	1	4	0	0	1	;
	200012	200037	89600.0	21.08240701	99.75784743	1	4	0	0	1	;
	400068	400001	89600.0	10.78260449	0.199523277	1	4	0	0	1	;
	400070	400002	537600.0213	16.12562762	5.857137437	1	4	0	0	1	;
	400004	400003	125439.9978	127.0255224	1.13470004	1	4	0	0	1	;
	400006	400005	537600.0213	28.87163222	0.118466647	1	4	0	0	1	;
	400085	400006	89600.0	4.039453425	5.899611261	1	4	0	0	1	;
	400063	400006	537600.0213	23.02971332	15.29198357	1	4	0	0	1	;
	400005	400007	125439.9978	4.522256548	0.040396643	1	4	0	0	1	;
	400090	400007	89600.0	45.1903794	113.223671	1	4	0	0	1	;
	400007	400008	89600.0	102.9497376	1.905000694	1	4	0	0	1	;
	400010	400009	125439.9978	20.6478834	0.0847228	1	4	0	0	1	;
	400115	400010	125439.9978	2.993379863	7.929835878	1	4	0	0	1	;
	400116	400010	537600.0213	8.980139397	8.165305426	1	4	0	0	1	;
	400009	400011	125439.9978	8.787018301	14.14612001	1	4	0	0	1	;
	400013	400012	89600.0	13.0839669	11.27155382	1	4	0	0	1	;
	400126	400013	89600.0	57.90419638	5.702575081	1	4	0	0	1	;
	400142	400015	89600.0	7.789225206	9.934529833	1	4	0	0	1	;
	400062	400016	89600.0	15.8198514	5.032868248	1	4	0	0	1	;
	400145	400016	89600.0	8.497336658	2.993662721	1	4	0	0	1	;
	400133	400017	107520.0043	2.816352	0.085263612	1	4	0	0	1	;
	400143	400018	107520.0043	2.703697836	0.024151729	1	4	0	0	1	;
	400025	400019	107520.0043	41.64982137	0.37205164	1	4	0	0	1	;
	400018	400023	89600.0	12.472416	0.410189422	1	4	0	0	1	;
	400019	400024	89600.0	32.42828099	8.201630115	1	4	0	0	1	;
	400067	400025	107520.0043	18.24996121	6.628670774	1	4	0	0	1	;
	400078	400026	107520.0043	0.498896644	0.434814827	1	4	0	0	1	;
	400151	400026	537600.0213	12.92303189	0.053026038	1	4	0	0	1	;
	400066	400027	89600.0	47.45955419	75.38124562	1	4	0	0	1	;
	400089	400028	89600.0	20.43866849	17.81699758	1	4	0	0	1	;
	400098	400029	537600.0213	37.07928723	0.152144458	1	4	0	0	1	;
	400107	400029	537600.0213	25.20232679	10.75690197	1	4	0	0	1	;
	400122	400030	89600.0	11.21712734	0.207563767	1	4	0	0	1	;
	400165	400030	537600.0213	16.38312241	0.067223549	1	4	0	0	1	;
	400030	400031	537600.0213	14.51628362	23.21514699	1	4	0	0	1	;
	400033	400031	125439.9978	16.495776	24.67754847	1	4	0	0	1	;
	400035	400032	125439.9978	8.255934904	0.033875914	1	4	0	0	1	;
	400034	400033	125439.9978	19.36040789	29.35180782	1	4	0	0	1	;
	400032	400034	125439.9978	22.75612471	0.093373377	1	4	0	0	1	;
	400036	400034	492800.0108	7.885785753	11.90334007	1	4	0	0	1	;
	400031	400035	125439.9978	7.934065644	0.032555214	1	4	0	0	1	;
	400118	400037	492800.0108	0.965606438	0.003962095	1	4	0	0	1	;
	400109	400037	89600.0	3.154314301	0.028177019	1	4	0	0	1	;
	400108	400037	537600.0213	2.961193014	3.57893133	1	4	0	0	1	;
	400036	400038	89600.0	10.3319886	0.191184999	1	4	0	0	1	;
	9041	400039	107520.0043	1.126540781	0.010063221	1	4	0	0	1	;
	400099	400044	537600.0213	36.78960482	25.10861832	1	4	0	0	1	;
	400044	400045	125439.9978	29.14522082	0.119589241	1	4	0	0	1	;
	400080	400048	125439.9978	36.72522959	0.150691682	1	4	0	0	1	;
	400081	400048	107520.0043	36.51601622	0.675699014	1	4	0	0	1	;
	400168	400049	89600.0	51.14495343	0.752589475	1	4	0	0	1	;
	400002	400050	537600.0213	61.62178323	39.04914505	1	4	0	0	1	;
	400012	400052	89600.0	61.20335036	1.132517941	1	4	0	0	1	;
	400092	400053	537600.0213	4.715378027	0.019348232	1	4	0	0	1	;
	400060	400053	537600.0213	2.800258575	3.959588891	1	4	0	0	1	;
	400055	400054	89600.0	4.699284603	0.069149191	1	4	0	0	1	;
	400051	400054	89600.0	51.93353162	0.764193272	1	4	0	0	1	;
	400102	400056	89600.0	16.6888971	0.149079428	1	4	0	0	1	;
	146	400060	125439.9978	0.402336	0.338153197	1	4	0	0	1	;
	400086	400060	89600.0	0.531083541	0.009827267	1	4	0	0	1	;
	400158	400061	107520.0043	19.7788377	0.291042304	1	4	0	0	1	;
	400161	400061	89600.0	0.531083541	0.272875673	1	4	0	0	1	;
	400129	400062	89600.0	7.193767342	0.380972116	1	4	0	0	1	;
	400162	400064	537600.0213	15.5623566	0.063855767	1	4	0	0	1	;
	400025	400066	89600.0	0.209214712	0.00307856	1	4	0	0	1	;
	400095	400066	89600.0	61.44475441	0.904149332	1	4	0	0	1	;
	400078	400067	107520.0043	27.47150159	0.245398825	1	4	0	0	1	;
	400002	400068	89600.0	49.39076822	59.69574261	1	4	0	0	1	;
	400124	400069	89600.0	6.405189151	0.118522787	1	4	0	0	1	;
	400125	400069	89600.0	41.98778521	0.776949624	1	4	0	0	1	;
	400071	400070	537600.0213	35.01932581	6.657275496	1	4	0	0	1	;
	400075	400071	537600.0213	5.407395671	0.022187732	1	4	0	0	1	;
	400134	400072	537600.0213	23.68954411	0.097203402	1	4	0	0	1	;
	400163	400074	537600.0213	10.70213775	0.043913221	1	4	0	0	1	;
	400148	400074	125439.9978	3.540556877	9.578543576	1	4	0	0	1	;
	400100	400075	537600.0213	63.07018915	0.258790837	1	4	0	0	1	;
